ATKEV ZB 11 DOVSU ZB 11 N 1   0 600 V80
ATKEV ZB 11 DOVSU ZB 11 N 2   0 600 V80
BUBDI ZY 11 SULTI ZY 11 N 1   0 600 V81
BUBDI ZY 11 SULTI ZY 11 N 2   0 600 V81
SULTI ZY 11 GUXEN ZY 11 N 1   0 600 V81
SULTI ZY 11 GUXEN ZY 11 N 2   0 600 V81
GUXEN ZY 11   HRB ZY  3 N 1   0 600 V81
GUXEN ZY 11   HRB ZY  3 N 2   0 600 V81
IGADO ZY 11 TOGEP ZY 11 N 1   0 600 V82
IGADO ZY 11 TOGEP ZY 11 N 2   0 600 V82
TOGEP ZY 11 GUXEN ZY 11 N 1   0 600 V82
TOGEP ZY 11 GUXEN ZY 11 N 2   0 600 V82
VETEX ZY 11 SAREV ZY 11 F 1   0 600 V83
VETEX ZY 11 SAREV ZY 11 F 2   0 600 V83
SAREV ZY 11 IGADO ZY 11 F 1   0 600 V83
SAREV ZY 11 IGADO ZY 11 F 2   0 600 V83
  HRB ZY  3 VETEX ZY 11 F 1   0 600 V84
  HRB ZY  3 VETEX ZY 11 F 2   0 600 V84
VETEX ZY 11 NOKUV ZY 11 F 1   0 600 V84
VETEX ZY 11 NOKUV ZY 11 F 2   0 600 V84
NOKUV ZY 11 KETOV ZY 11 F 1   0 600 V84
NOKUV ZY 11 KETOV ZY 11 F 2   0 600 V84
  HRB ZY  3 ATVOM ZY 11 F 1   0 600 V85
  HRB ZY  3 ATVOM ZY 11 F 2   0 600 V85
ATVOM ZY 11 IDIMO ZY 11 F 1   0 600 V85
ATVOM ZY 11 IDIMO ZY 11 F 2   0 600 V85
IDIMO ZY 11 UKDIN ZY 11 F 1   0 600 V85
IDIMO ZY 11 UKDIN ZY 11 F 2   0 600 V85
UKDIN ZY 11 KETOV ZY 11 F 1   0 600 V85
UKDIN ZY 11 KETOV ZY 11 F 2   0 600 V85
  QNX ZU  3 MEVUL ZU 11 N 1   0 600 V86
  QNX ZU  3 MEVUL ZU 11 N 2   0 600 V86
MEVUL ZU 11 TESIL ZG 11 N 1   0 600 V86
MEVUL ZU 11 TESIL ZG 11 N 2   0 600 V86
TESIL ZG 11   BSE LR  3 N 1   0 600 V86
TESIL ZG 11   BSE LR  3 N 2   0 600 V86
  YIH ZH  3 OMGIB ZG 11 F 1   0 600 V87
  YIH ZH  3 OMGIB ZG 11 F 2   0 600 V87
OMGIB ZG 11 EXURI ZG 11 F 1   0 600 V87
OMGIB ZG 11 EXURI ZG 11 F 2   0 600 V87
  YIH ZH  3 GUKVO ZH 11 F 1   0 600 V88
  YIH ZH  3 GUKVO ZH 11 F 2   0 600 V88
GUKVO ZH 11 ONEMI ZG 11 F 1   0 600 V88
GUKVO ZH 11 ONEMI ZG 11 F 2   0 600 V88
  JDW OE  3 GUTVO ZS 11 N 1   0 600 V89
  JDW OE  3 GUTVO ZS 11 N 2   0 600 V89
GUTVO ZS 11 UPDAD ZS 11 N 1   0 600 V89
GUTVO ZS 11 UPDAD ZS 11 N 2   0 600 V89
UPDAD ZS 11 DOVIV ZS 11 N 1   0 600 V89
UPDAD ZS 11 DOVIV ZS 11 N 2   0 600 V89
BISAL ZB 11 LEBOM ZB 11 F 1   0 600 V90
BISAL ZB 11 LEBOM ZB 11 F 2   0 600 V90
TODAM WS 11 MAPMU ZL 11 F 1   0 600 V91
TODAM WS 11 MAPMU ZL 11 F 2   0 600 V91
  HAR K6  3 PIDOX ZB 11 N 1   0 600 V92
  HAR K6  3 PIDOX ZB 11 N 2   0 600 V92
EXUMI ZB 11 EGEBI ZB 11 F 1   0 600 V93
EXUMI ZB 11 EGEBI ZB 11 F 2   0 600 V93
  WXI ZB  3   TYN RC  3 N 1   0 600 V94
  WXI ZB  3   TYN RC  3 N 2   0 600 V94
  NSH OI  3 TOGOG ZL 11 F 1   0 600 V95
  NSH OI  3 TOGOG ZL 11 F 2   0 600 V95
TOGOG ZL 11 IGLOK ZL 11 F 1   0 600 V95
TOGOG ZL 11 IGLOK ZL 11 F 2   0 600 V95
IGLOK ZL 11   P62 ZH 11 F 1   0 600 V95
IGLOK ZL 11   P62 ZH 11 F 2   0 600 V95
IGLOK ZL 11 IGADA ZH 11 F 1   0 600 V96
IGLOK ZL 11 IGADA ZH 11 F 2   0 600 V96
UGSUT ZL 11 TOGOG ZL 11 F 1   0 600 V97
UGSUT ZL 11 TOGOG ZL 11 F 2   0 600 V97
 P397 ZL 11 TOGOG ZL 11 F 1   0 600 V98
 P397 ZL 11 TOGOG ZL 11 F 2   0 600 V98
  AKD ZL  3 TOGOG ZL 11 F 1   0 600 V99
  AKD ZL  3 TOGOG ZL 11 F 2   0 600 V99
EMVIL ZH 11 IGLOK ZL 11 F 1   0 600 V100
EMVIL ZH 11 IGLOK ZL 11 F 2   0 600 V100
KIKIV ZH 11   P63 ZB 11 F 1   0 600 V101
KIKIV ZH 11   P63 ZB 11 F 2   0 600 V101
PIKEM ZL 11 BOLEV ZL 11 F 1   0 600 V102
PIKEM ZL 11 BOLEV ZL 11 F 2   0 600 V102
BOLEV ZL 11 DUBID ZU 11 F 1   0 600 V102
BOLEV ZL 11 DUBID ZU 11 F 2   0 600 V102
  P62 ZH 11 EGUVA ZH 11 F 1   0 600 V103
  P62 ZH 11 EGUVA ZH 11 F 2   0 600 V103
EGUVA ZH 11  P386 ZH 11 F 1   0 600 V103
EGUVA ZH 11  P386 ZH 11 F 2   0 600 V103
ISNEB ZS 11 AVNOD ZH 11 N 1   0 600 V104
ISNEB ZS 11 AVNOD ZH 11 N 2   0 600 V104
AVNOD ZH 11 VETIP ZH 11 N 1   0 600 V104
AVNOD ZH 11 VETIP ZH 11 N 2   0 600 V104
VETIP ZH 11 LENPO ZH 11 N 1   0 600 V104
VETIP ZH 11 LENPO ZH 11 N 2   0 600 V104
LENPO ZH 11 KILUD ZH 11 N 1   0 600 V104
LENPO ZH 11 KILUD ZH 11 N 2   0 600 V104
  CGO SB  3 PUBOV ZH 11 F 1   0 600 V105
  CGO SB  3 PUBOV ZH 11 F 2   0 600 V105
PUBOV ZH 11 IGPIL ZH 11 F 1   0 600 V105
PUBOV ZH 11 IGPIL ZH 11 F 2   0 600 V105
IGPIL ZH 11 PADNO ZB 11 F 1   0 600 V105
IGPIL ZH 11 PADNO ZB 11 F 2   0 600 V105
IKUBA ZH 11 ESKAM ZH 11 F 1   0 600 V106
IKUBA ZH 11 ESKAM ZH 11 F 2   0 600 V106
ESKAM ZH 11 GUGAM ZH 11 F 1   0 600 V106
ESKAM ZH 11 GUGAM ZH 11 F 2   0 600 V106
  LLC K2  3 IPMUG ZG 11 B 1   0 600 V107
  LLC K2  3 IPMUG ZG 11 B 2   0 600 V107
IPMUG ZG 11 DUBNA ZH 11 B 1   0 600 V107
IPMUG ZG 11 DUBNA ZH 11 B 2   0 600 V107
DUBNA ZH 11 VIBUB ZH 11 B 1   0 600 V107
DUBNA ZH 11 VIBUB ZH 11 B 2   0 600 V107
   HG ZH  2 TULMU ZS 11 F 1   0 600 V108
   HG ZH  2 TULMU ZS 11 F 2   0 600 V108
KAMDA ZH 11   LKO ZH  3 F 1   0 600 V109
KAMDA ZH 11   LKO ZH  3 F 2   0 600 V109
  XSH ZH  3   HOK ZH  3 N 1   0 600 V110
  XSH ZH  3   HOK ZH  3 N 2   0 600 V110
  DSY ZH  3 TOGOG ZL 11 N 1   0 600 V111
  DSY ZH  3 TOGOG ZL 11 N 2   0 600 V111
IKEKA ZS 11 GUSEV ZS 11 N 1   0 600 V112
IKEKA ZS 11 GUSEV ZS 11 N 2   0 600 V112
GUSEV ZS 11 NOBOB ZS 11 N 1   0 600 V112
GUSEV ZS 11 NOBOB ZS 11 N 2   0 600 V112
NOBOB ZS 11 LATUX ZS 11 N 1   0 600 V112
NOBOB ZS 11 LATUX ZS 11 N 2   0 600 V112
VETIP ZH 11 GUTUS ZH 11 N 1   0 600 V113
VETIP ZH 11 GUTUS ZH 11 N 2   0 600 V113
LENPO ZH 11 OGOVI ZH 11 N 1   0 600 V114
LENPO ZH 11 OGOVI ZH 11 N 2   0 600 V114
BESMI ZL 11   DNC LQ  3 F 1   0 600 V115
BESMI ZL 11   DNC LQ  3 F 2   0 600 V115
LUPRO ZW 11 ESDEX ZW 11 N 1   0 600 V116
LUPRO ZW 11 ESDEX ZW 11 N 2   0 600 V116
GOVNI ZS 11 IDNIK ZS 11 N 1   0 600 V140
GOVNI ZS 11 IDNIK ZS 11 N 2   0 600 V140
IDNIK ZS 11   JTN ZS  3 N 1   0 600 V140
IDNIK ZS 11   JTN ZS  3 N 2   0 600 V140
IDNIK ZS 11 ALDAP ZS 11 F 1   0 600 V141
IDNIK ZS 11 ALDAP ZS 11 F 2   0 600 V141
ATVAD ZS 11 VEGDA ZS 11 B 1   0 600 V142
ATVAD ZS 11 VEGDA ZS 11 B 2   0 600 V142
VEGDA ZS 11 MABOS ZS 11 B 1   0 600 V142
VEGDA ZS 11 MABOS ZS 11 B 2   0 600 V142
OLRIS ZS 11 SAPIN ZS 11 N 1   0 600 V143
OLRIS ZS 11 SAPIN ZS 11 N 2   0 600 V143
SAPIN ZS 11 EMRID ZS 11 N 1   0 600 V143
SAPIN ZS 11 EMRID ZS 11 N 2   0 600 V143
EMRID ZS 11   DST ZS  3 N 1   0 600 V143
EMRID ZS 11   DST ZS  3 N 2   0 600 V143
MUBEL ZG 11 OPENU ZG 11 N 1   0 600 V144
MUBEL ZG 11 OPENU ZG 11 N 2   0 600 V144
OPENU ZG 11 LENAD ZG 11 N 1   0 600 V144
OPENU ZG 11 LENAD ZG 11 N 2   0 600 V144
LENAD ZG 11 AVPAM ZG 11 N 1   0 600 V144
LENAD ZG 11 AVPAM ZG 11 N 2   0 600 V144
IGIVI ZG 11 OVLUG ZG 11 N 1   0 600 V145
IGIVI ZG 11 OVLUG ZG 11 N 2   0 600 V145
OVLUG ZG 11 AVDOK ZG 11 N 1   0 600 V145
OVLUG ZG 11 AVDOK ZG 11 N 2   0 600 V145
AVDOK ZG 11 UKMA3 ZG 11 N 1   0 600 V145
AVDOK ZG 11 UKMA3 ZG 11 N 2   0 600 V145
UKMA3 ZG 11   GYA SL  3 N 1   0 600 V145
UKMA3 ZG 11   GYA SL  3 N 2   0 600 V145
  BJZ ZB  3 TODAM WS 11 N 1   0 600 V146
  BJZ ZB  3 TODAM WS 11 N 2   0 600 V146
MOLSO ZG 11 OPIXU ZG 11 N 1   0 600 V147
MOLSO ZG 11 OPIXU ZG 11 N 2   0 600 V147
OPIXU ZG 11 UGRIG ZG 11 N 1   0 600 V147
OPIXU ZG 11 UGRIG ZG 11 N 2   0 600 V147
UGRIG ZG 11 MAMSI ZG 11 N 1   0 600 V147
UGRIG ZG 11 MAMSI ZG 11 N 2   0 600 V147
OSNOV ZG 11 OPIXU ZG 11 F 1   0 600 V148
OSNOV ZG 11 OPIXU ZG 11 F 2   0 600 V148
  SJG ZG  3    PA ZS  2 N 1   0 600 W2
  SJG ZG  3    PA ZS  2 N 2   0 600 W2
   PA ZS  2    JW EG  2 N 1   0 600 W2
   PA ZS  2    JW EG  2 N 2   0 600 W2
   JW EG  2 MOTOM ZG 11 N 1   0 600 W2
   JW EG  2 MOTOM ZG 11 N 2   0 600 W2
MOTOM ZG 11   LBN ZG  3 N 1   0 600 W2
MOTOM ZG 11   LBN ZG  3 N 2   0 600 W2
  QJG ZU  3 ENLIL ZU 11 N 1   0 600 W3
  QJG ZU  3 ENLIL ZU 11 N 2   0 600 W3
ENLIL ZU 11 APUKI ZU 11 N 1   0 600 W3
ENLIL ZU 11 APUKI ZU 11 N 2   0 600 W3
APUKI ZU 11 NIKUN ZU 11 N 1   0 600 W3
APUKI ZU 11 NIKUN ZU 11 N 2   0 600 W3
NIKUN ZU 11  P445 ZU 11 N 1   0 600 W3
NIKUN ZU 11  P445 ZU 11 N 2   0 600 W3
 P445 ZU 11 AGTIS ZU 11 N 1   0 600 W3
 P445 ZU 11 AGTIS ZU 11 N 2   0 600 W3
AGTIS ZU 11 SUMUN ZU 11 N 1   0 600 W3
AGTIS ZU 11 SUMUN ZU 11 N 2   0 600 W3
SUMUN ZU 11   KWE RJ  3 N 1   0 600 W3
SUMUN ZU 11   KWE RJ  3 N 2   0 600 W3
   DS ZU  2 IVSOL ZU 11 F 1   0 600 W4
   DS ZU  2 IVSOL ZU 11 F 2   0 600 W4
IVSOL ZU 11 SOSLI ZU 11 F 1   0 600 W4
IVSOL ZU 11 SOSLI ZU 11 F 2   0 600 W4
SOSLI ZU 11   P53 ZU 11 F 1   0 600 W4
SOSLI ZU 11   P53 ZU 11 F 2   0 600 W4
  P53 ZU 11 ANBEP ZU 11 F 1   0 600 W4
  P53 ZU 11 ANBEP ZU 11 F 2   0 600 W4
ANBEP ZU 11 GOKEB ZU 11 F 1   0 600 W4
ANBEP ZU 11 GOKEB ZU 11 F 2   0 600 W4
GOKEB ZU 11 GUPKU ZL 11 F 1   0 600 W4
GOKEB ZU 11 GUPKU ZL 11 F 2   0 600 W4
GUPKU ZL 11   SHX ZL  3 F 1   0 600 W4
GUPKU ZL 11   SHX ZL  3 F 2   0 600 W4
  SHX ZL  3 IGADA ZH 11 N 1   0 600 W4
  SHX ZL  3 IGADA ZH 11 N 2   0 600 W4
IGADA ZH 11 LIMGI ZH 11 N 1   0 600 W4
IGADA ZH 11 LIMGI ZH 11 N 2   0 600 W4
LIMGI ZH 11  P355 ZB 11 N 1   0 600 W4
LIMGI ZH 11  P355 ZB 11 N 2   0 600 W4
 P355 ZB 11 OMLIX ZH 11 N 1   0 600 W4
 P355 ZB 11 OMLIX ZH 11 N 2   0 600 W4
OMLIX ZH 11 NUNGA ZH 11 N 1   0 600 W4
OMLIX ZH 11 NUNGA ZH 11 N 2   0 600 W4
NUNGA ZH 11 TAMIX ZH 11 N 1   0 600 W4
NUNGA ZH 11 TAMIX ZH 11 N 2   0 600 W4
TAMIX ZH 11  P136 ZH 11 N 1   0 600 W4
TAMIX ZH 11  P136 ZH 11 N 2   0 600 W4
 P136 ZH 11  P384 ZH 11 N 1   0 600 W4
 P136 ZH 11  P384 ZH 11 N 2   0 600 W4
 P384 ZH 11 VADMO ZH 11 N 1   0 600 W4
 P384 ZH 11 VADMO ZH 11 N 2   0 600 W4
VADMO ZH 11   WXI ZB  3 N 1   0 600 W4
VADMO ZH 11   WXI ZB  3 N 2   0 600 W4
  WXI ZB  3 EKORO ZH 11 N 1   0 600 W4
  WXI ZB  3 EKORO ZH 11 N 2   0 600 W4
EKORO ZH 11 UPNEM ZH 11 N 1   0 600 W4
EKORO ZH 11 UPNEM ZH 11 N 2   0 600 W4
UPNEM ZH 11 GULEK ZS 11 N 1   0 600 W4
UPNEM ZH 11 GULEK ZS 11 N 2   0 600 W4
GULEK ZS 11 MUMUN ZS 11 N 1   0 600 W4
GULEK ZS 11 MUMUN ZS 11 N 2   0 600 W4
MUMUN ZS 11 OLRED ZS 11 N 1   0 600 W4
MUMUN ZS 11 OLRED ZS 11 N 2   0 600 W4
OLRED ZS 11 RAXEV ZS 11 N 1   0 600 W4
OLRED ZS 11 RAXEV ZS 11 N 2   0 600 W4
RAXEV ZS 11 GUSIR ZS 11 N 1   0 600 W4
RAXEV ZS 11 GUSIR ZS 11 N 2   0 600 W4
GUSIR ZS 11 NOBUP ZS 11 N 1   0 600 W4
GUSIR ZS 11 NOBUP ZS 11 N 2   0 600 W4
NOBUP ZS 11 BASOV ZS 11 N 1   0 600 W4
NOBUP ZS 11 BASOV ZS 11 N 2   0 600 W4
BASOV ZS 11   DYN ZS  3 N 1   0 600 W4
BASOV ZS 11   DYN ZS  3 N 2   0 600 W4
  DYN ZS  3 BUGPA ZS 11 N 1   0 600 W4
  DYN ZS  3 BUGPA ZS 11 N 2   0 600 W4
BUGPA ZS 11 UPDAD ZS 11 N 1   0 600 W4
BUGPA ZS 11 UPDAD ZS 11 N 2   0 600 W4
UPDAD ZS 11 REPOL ZS 11 N 1   0 600 W4
UPDAD ZS 11 REPOL ZS 11 N 2   0 600 W4
REPOL ZS 11   HCH ZS  3 N 1   0 600 W4
REPOL ZS 11   HCH ZS  3 N 2   0 600 W4
  HCH ZS  3 TEKAM ZS 11 N 1   0 600 W4
  HCH ZS  3 TEKAM ZS 11 N 2   0 600 W4
TEKAM ZS 11    FZ K3  2 N 1   0 600 W4
TEKAM ZS 11    FZ K3  2 N 2   0 600 W4
   FZ K3  2   WEH ZS  3 N 1   0 600 W4
   FZ K3  2   WEH ZS  3 N 2   0 600 W4
  WEH ZS  3 SEBLI ZS 11 N 1   0 600 W4
  WEH ZS  3 SEBLI ZS 11 N 2   0 600 W4
SEBLI ZS 11 IKEKA ZS 11 N 1   0 600 W4
SEBLI ZS 11 IKEKA ZS 11 N 2   0 600 W4
  DBL K2  3 EKULI ZY 11 N 1   0 600 W5
  DBL K2  3 EKULI ZY 11 N 2   0 600 W5
EKULI ZY 11 MAKNO ZY 11 N 1   0 600 W5
EKULI ZY 11 MAKNO ZY 11 N 2   0 600 W5
MAKNO ZY 11 KARPI ZS 11 N 1   0 600 W5
MAKNO ZY 11 KARPI ZS 11 N 2   0 600 W5
KARPI ZS 11 GUMED ZS 11 N 1   0 600 W5
KARPI ZS 11 GUMED ZS 11 N 2   0 600 W5
GUMED ZS 11   HCH ZS  3 N 1   0 600 W5
GUMED ZS 11   HCH ZS  3 N 2   0 600 W5
  HCH ZS  3 ATLED ZS 11 N 1   0 600 W5
  HCH ZS  3 ATLED ZS 11 N 2   0 600 W5
ATLED ZS 11   TAO ZS  3 N 1   0 600 W5
ATLED ZS 11   TAO ZS  3 N 2   0 600 W5
  CON K6  3 SAREX ZG 11 N 1   0 600 W6
  CON K6  3 SAREX ZG 11 N 2   0 600 W6
SAREX ZG 11   NLG ZG  3 N 1   0 600 W6
SAREX ZG 11   NLG ZG  3 N 2   0 600 W6
  NLG ZG  3 LATOP ZG 11 N 1   0 600 W6
  NLG ZG  3 LATOP ZG 11 N 2   0 600 W6
  POU ZG  3 SAREX ZG 11 N 1   0 600 W7
  POU ZG  3 SAREX ZG 11 N 2   0 600 W7
SAREX ZG 11   ZUH ZG  3 N 1   0 600 W7
SAREX ZG 11   ZUH ZG  3 N 2   0 600 W7
NIXEP ZY 11 DOBGA ZY 11 F 1   0 600 W8
NIXEP ZY 11 DOBGA ZY 11 F 2   0 600 W8
DOBGA ZY 11 PATRI ZY 11 F 1   0 600 W8
DOBGA ZY 11 PATRI ZY 11 F 2   0 600 W8
PATRI ZY 11   DBL K2  3 F 1   0 600 W8
PATRI ZY 11   DBL K2  3 F 2   0 600 W8
  CZH ZU  3 NONOV ZU 11 B 1   0 600 W9
  CZH ZU  3 NONOV ZU 11 B 2   0 600 W9
NONOV ZU 11 LADUP ZU 11 B 1   0 600 W9
NONOV ZU 11 LADUP ZU 11 B 2   0 600 W9
LADUP ZU 11 UGILO ZU 11 B 1   0 600 W9
LADUP ZU 11 UGILO ZU 11 B 2   0 600 W9
UGILO ZU 11   KDJ ZU  3 B 1   0 600 W9
UGILO ZU 11   KDJ ZU  3 B 2   0 600 W9
  KDJ ZU  3 VIPIB ZU 11 N 1   0 600 W9
  KDJ ZU  3 VIPIB ZU 11 N 2   0 600 W9
VIPIB ZU 11 ENVIS ZU 11 N 1   0 600 W9
VIPIB ZU 11 ENVIS ZU 11 N 2   0 600 W9
ENVIS ZU 11 BIGOR ZU 11 N 1   0 600 W9
ENVIS ZU 11 BIGOR ZU 11 N 2   0 600 W9
BIGOR ZU 11 DOLGU ZU 11 N 1   0 600 W9
BIGOR ZU 11 DOLGU ZU 11 N 2   0 600 W9
DOLGU ZU 11   DCH ZU  3 N 1   0 600 W9
DOLGU ZU 11   DCH ZU  3 N 2   0 600 W9
  DCH ZU  3 IBVUL ZU 11 N 1   0 600 W9
  DCH ZU  3 IBVUL ZU 11 N 2   0 600 W9
IBVUL ZU 11 GOMON ZU 11 N 1   0 600 W9
IBVUL ZU 11 GOMON ZU 11 N 2   0 600 W9
GOMON ZU 11 ELNUN ZU 11 N 1   0 600 W9
GOMON ZU 11 ELNUN ZU 11 N 2   0 600 W9
ELNUN ZU 11 LUPMI ZU 11 N 1   0 600 W9
ELNUN ZU 11 LUPMI ZU 11 N 2   0 600 W9
LUPMI ZU 11 DUMIX ZU 11 N 1   0 600 W9
LUPMI ZU 11 DUMIX ZU 11 N 2   0 600 W9
DUMIX ZU 11 UGOVA ZU 11 N 1   0 600 W9
DUMIX ZU 11 UGOVA ZU 11 N 2   0 600 W9
UGOVA ZU 11    DM ZU  2 N 1   0 600 W9
UGOVA ZU 11    DM ZU  2 N 2   0 600 W9
PINOT LF 11   PUD ZS  3 N 1   0 600 W11
PINOT LF 11   PUD ZS  3 N 2   0 600 W11
IBVUL ZU 11 PARGU ZU 11 N 1   0 600 W12
IBVUL ZU 11 PARGU ZU 11 N 2   0 600 W12
PINOT LF 11 IPRAG ZS 11 N 1   0 600 W13
PINOT LF 11 IPRAG ZS 11 N 2   0 600 W13
IPRAG ZS 11 LASAN ZS 11 N 1   0 600 W13
IPRAG ZS 11 LASAN ZS 11 N 2   0 600 W13
LASAN ZS 11 PONAB ZS 11 N 1   0 600 W13
LASAN ZS 11 PONAB ZS 11 N 2   0 600 W13
PONAB ZS 11 RULMU ZS 11 N 1   0 600 W13
PONAB ZS 11 RULMU ZS 11 N 2   0 600 W13
RULMU ZS 11   HSN ZS  3 N 1   0 600 W13
RULMU ZS 11   HSN ZS  3 N 2   0 600 W13
  HSN ZS  3 TOGUG ZS 11 N 1   0 600 W13
  HSN ZS  3 TOGUG ZS 11 N 2   0 600 W13
TOGUG ZS 11 BEGMO ZS 11 N 1   0 600 W13
TOGUG ZS 11 BEGMO ZS 11 N 2   0 600 W13
BEGMO ZS 11 OKATO WB 11 N 1   0 600 W13
BEGMO ZS 11 OKATO WB 11 N 2   0 600 W13
DADAT ZS 11   XSY ZS  3 N 1   0 600 W15
DADAT ZS 11   XSY ZS  3 N 2   0 600 W15
KADSA ZU 11 LEDIM AG 11 N 1   0 600 W16
KADSA ZU 11 LEDIM AG 11 N 2   0 600 W16
LEDIM AG 11 ELNUN ZU 11 N 1   0 600 W16
LEDIM AG 11 ELNUN ZU 11 N 2   0 600 W16
VIPIB ZU 11 KAMAX ZU 11 N 1   0 600 W17
VIPIB ZU 11 KAMAX ZU 11 N 2   0 600 W17
  WYN ZG  3 NOMAR ZG 11 N 1   0 600 W18
  WYN ZG  3 NOMAR ZG 11 N 2   0 600 W18
NOMAR ZG 11 UBLIM ZG 11 N 1   0 600 W18
NOMAR ZG 11 UBLIM ZG 11 N 2   0 600 W18
UBLIM ZG 11   NLG ZG  3 N 1   0 600 W18
UBLIM ZG 11   NLG ZG  3 N 2   0 600 W18
  NLG ZG  3 TAMOT VH 11 N 1   0 600 W18
  NLG ZG  3 TAMOT VH 11 N 2   0 600 W18
  NCH ZS  3 OLDAX ZS 11 N 1   0 600 W19
  NCH ZS  3 OLDAX ZS 11 N 2   0 600 W19
OLDAX ZS 11 AVDIP ZS 11 N 1   0 600 W19
OLDAX ZS 11 AVDIP ZS 11 N 2   0 600 W19
AVDIP ZS 11 PULES ZS 11 N 1   0 600 W19
AVDIP ZS 11 PULES ZS 11 N 2   0 600 W19
PULES ZS 11 RUNEK ZS 11 N 1   0 600 W19
PULES ZS 11 RUNEK ZS 11 N 2   0 600 W19
RUNEK ZS 11 OSONO ZS 11 N 1   0 600 W19
RUNEK ZS 11 OSONO ZS 11 N 2   0 600 W19
OSONO ZS 11 ELRER ZS 11 N 1   0 600 W19
OSONO ZS 11 ELRER ZS 11 N 2   0 600 W19
ELRER ZS 11 IRNOL ZS 11 N 1   0 600 W19
ELRER ZS 11 IRNOL ZS 11 N 2   0 600 W19
IRNOL ZS 11 PANBO ZS 11 N 1   0 600 W19
IRNOL ZS 11 PANBO ZS 11 N 2   0 600 W19
PANBO ZS 11  P177 ZS 11 N 1   0 600 W19
PANBO ZS 11  P177 ZS 11 N 2   0 600 W19
 P177 ZS 11   PLT K3  3 N 1   0 600 W19
 P177 ZS 11   PLT K3  3 N 2   0 600 W19
  PLT K3  3 MASGU ZG 11 N 1   0 600 W19
  PLT K3  3 MASGU ZG 11 N 2   0 600 W19
MASGU ZG 11 UPMIP ZG 11 N 1   0 600 W19
MASGU ZG 11 UPMIP ZG 11 N 2   0 600 W19
UPMIP ZG 11 ATKAV ZG 11 N 1   0 600 W19
UPMIP ZG 11 ATKAV ZG 11 N 2   0 600 W19
ATKAV ZG 11  P672 ZG 11 N 1   0 600 W19
ATKAV ZG 11  P672 ZG 11 N 2   0 600 W19
 P672 ZG 11 OLPAB ZG 11 N 1   0 600 W19
 P672 ZG 11 OLPAB ZG 11 N 2   0 600 W19
OLPAB ZG 11 NOMAR ZG 11 N 1   0 600 W19
OLPAB ZG 11 NOMAR ZG 11 N 2   0 600 W19
NOMAR ZG 11   POU ZG  3 N 1   0 600 W19
NOMAR ZG 11   POU ZG  3 N 2   0 600 W19
ATKAV ZG 11  P673 ZG 11 N 1   0 600 W20
ATKAV ZG 11  P673 ZG 11 N 2   0 600 W20
 P673 ZG 11 SALIV ZG 11 N 1   0 600 W20
 P673 ZG 11 SALIV ZG 11 N 2   0 600 W20
GUBLO ZG 11 MIPAG ZG 11 N 1   0 600 W21
GUBLO ZG 11 MIPAG ZG 11 N 2   0 600 W21
MIPAG ZG 11   CEN MM  3 N 1   0 600 W21
MIPAG ZG 11   CEN MM  3 N 2   0 600 W21
  CEN MM  3 NUSLA ZG 11 N 1   0 600 W21
  CEN MM  3 NUSLA ZG 11 N 2   0 600 W21
GUBLO ZG 11 IDUMA ZG 11 N 1   0 600 W22
GUBLO ZG 11 IDUMA ZG 11 N 2   0 600 W22
IDUMA ZG 11   SHL ZG  3 N 1   0 600 W22
IDUMA ZG 11   SHL ZG  3 N 2   0 600 W22
  SHL ZG  3 NUSLA ZG 11 N 1   0 600 W22
  SHL ZG  3 NUSLA ZG 11 N 2   0 600 W22
NUSLA ZG 11 TEPID ZG 11 N 1   0 600 W22
NUSLA ZG 11 TEPID ZG 11 N 2   0 600 W22
TEPID ZG 11   YIN ZG  3 N 1   0 600 W22
TEPID ZG 11   YIN ZG  3 N 2   0 600 W22
  NLG ZG  3   ZUH ZG  3 N 1   0 600 W23
  NLG ZG  3   ZUH ZG  3 N 2   0 600 W23
TEPID ZG 11   TAN OS  3 F 1   0 600 W24
TEPID ZG 11   TAN OS  3 F 2   0 600 W24
  TAN OS  3 LIPNO ZG 11 F 1   0 600 W24
  TAN OS  3 LIPNO ZG 11 F 2   0 600 W24
LIPNO ZG 11 SUMIB ZG 11 F 1   0 600 W24
LIPNO ZG 11 SUMIB ZG 11 F 2   0 600 W24
SUMIB ZG 11 AGVIL ZG 11 F 1   0 600 W24
SUMIB ZG 11 AGVIL ZG 11 F 2   0 600 W24
AGVIL ZG 11 OSNOV ZG 11 F 1   0 600 W24
AGVIL ZG 11 OSNOV ZG 11 F 2   0 600 W24
  XYO ZU  3 PAMLO ZU 11 N 1   0 600 W25
  XYO ZU  3 PAMLO ZU 11 N 2   0 600 W25
PAMLO ZU 11   WLY ZU  3 N 1   0 600 W25
PAMLO ZU 11   WLY ZU  3 N 2   0 600 W25
  SHL ZG  3 UPRIK ZG 11 F 1   0 600 W26
  SHL ZG  3 UPRIK ZG 11 F 2   0 600 W26
IKITI ZY 11   TGO VY  3 N 1   0 600 W27
IKITI ZY 11   TGO VY  3 N 2   0 600 W27
KAKAT ZY 11 OSNEV ZB 11 F 1   0 600 W28
KAKAT ZY 11 OSNEV ZB 11 F 2   0 600 W28
OSNEV ZB 11 AGRIV ZB 11 F 1   0 600 W28
OSNEV ZB 11 AGRIV ZB 11 F 2   0 600 W28
